case_id,source_title,court,decision_date,text_length_chars,case_category_guess,is_california_state_case,is_federal_case,is_out_of_state_case,contains_criminal_signal,contains_admin_signal,contains_procedure_only_signal,has_full_text,has_potential_fact_background,status,excluded_reason,notes
US_california_1267257,Fairrington v. Dyke Water Co.,California Supreme Court,1958-04-18,5740,personal_injury,False,False,True,False,True,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1269358,Clark v. Stotts,California Court of Appeal,1954-09-28,7627,unclear,True,False,False,False,False,False,True,True,fail,ip_federal_statutory_signal,ip signal present
US_california_1313299,Harabedian v. Parnell,California Court of Appeal,1950-03-07,4706,personal_injury,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_783030,"John E. Dannenberg v. Julio Valadez, Acting Warden of California Medical Facility, Vacaville Jack Carlson, Facility Captain, Unit v. P. Mandeville, Lt., Unit v. James Gomez, Individually and in His Official Capacity as an Employee of the State of California, Department of Corrections Pulsipher, Lt., Individually and in His Official Capacity Rowlette, Lt., Individually and in His Official Capacity Thomas Prebula, Individually and in His Official Capacity, and Carolyn P. Graham, A/w Thomas Hartman, Lt., Isu Bobby Houston, Individually and in His Official Capacity K.C. Mendonza, Individually and in His Official Capacity",Court of Appeals for the Ninth Circuit,2003-08-11,17787,unclear,False,True,True,True,True,True,True,True,fail,federal_case,
US_california_305255,Clarence John Hessel v. State of Arizona,Court of Appeals for the Ninth Circuit,1972-08-09,3808,auto_accident,False,True,True,True,False,False,True,True,fail,federal_case,insurance coverage signal present
US_california_305626,"In Re Hugoton-Anadarko Area Rate Case. The People of the State of California, and the Public Utilities Commission of the State of California v. Federal Power Commission",Court of Appeals for the Ninth Circuit,1972-07-31,61499,unclear,False,True,True,False,True,False,True,False,fail,federal_case,
US_california_1284550,"E. A. Strout Western Realty Agency, Inc. v. McCloud",California Court of Appeal,1938-11-23,3809,unclear,True,False,False,False,False,True,True,False,fail,procedure_only_signal,
US_california_802690,Bilyeu v. Morgan Stanley Long Term Disability Plan,Court of Appeals for the Ninth Circuit,2012-06-20,124105,unclear,False,True,True,False,False,True,True,True,fail,federal_case,insurance coverage signal present
US_california_342508,United States v. Marilyn Jean Buck,Court of Appeals for the Ninth Circuit,1977-02-22,33690,unclear,False,True,True,False,False,False,True,False,fail,federal_case,
US_california_1289271,"Merco Construction Engineers, Inc. v. Municipal Court",California Supreme Court,1978-07-25,58585,unclear,False,False,True,True,True,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1298946,"Stockton Theatres, Inc. v. Palermo",California Supreme Court,1958-12-19,37939,unclear,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1057512,South County Citizens for Smart Growth v. County of Nevada,California Court of Appeal,2013-10-08,49814,unclear,True,False,False,False,True,False,True,True,fail,administrative_public_law_signal,
US_california_1353538,Reinhard v. Lawrence Warehouse Co.,California Court of Appeal,1940-11-28,15520,personal_injury,True,False,False,False,False,False,True,True,pass,,
US_california_1353634,Wilmot v. Golden Gate Investment Co.,California Court of Appeal,1940-11-26,7365,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_1358240,Graham v. Smither,California Court of Appeal,1942-07-30,10749,fraud_damages,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1359768,People v. Carpenter,California Court of Appeal,1955-12-15,2662,unclear,True,False,False,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_152031,"City of Colton v. American Promotional Events, Inc.-West",Court of Appeals for the Ninth Circuit,2010-08-02,26000,personal_injury,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_1365929,"Hertz v. Nordic Ltd., Inc.",Court of Appeals of Utah,1988-09-28,14982,personal_injury,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1371496,People v. Puter,California Court of Appeal,1948-05-04,7226,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1372379,Mosk v. Superior Court,California Supreme Court,1979-10-18,69057,unclear,False,False,True,False,True,True,True,False,fail,out_of_state_or_not_california_state,
US_california_1373718,Gottlieb v. Superior Court,California Court of Appeal,1959-03-02,9864,unclear,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_1375290,"UMG Recordings, Inc. v. MySpace, Inc.","District Court, C.D. California",2007-12-10,72149,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present
US_california_1315192,Faus v. Pacific Electric Ry. Co.(1956),California Court of Appeal,1956-11-28,27161,unclear,True,False,False,False,False,False,True,True,fail,no_specific_liability_category,
US_california_1377072,People v. Christenbery,California Court of Appeal,1959-02-10,12661,fraud_damages,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_2182119,"White v. Tacoma Lumber Sales, Inc.",California Court of Appeal,1961-05-26,1498,auto_accident,True,False,False,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_1346533,Roberson v. J. C. Penney Co.,California Court of Appeal,1955-10-03,10197,unclear,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_1347071,Heieck and Moran v. City of Modesto,California Supreme Court,1966-02-28,11214,auto_accident,False,False,True,False,False,True,True,False,fail,out_of_state_or_not_california_state,
US_california_1350966,Haskell v. First National Bank,California Court of Appeal,1939-06-19,5849,unclear,True,False,False,False,False,True,True,True,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_1408972,Mitchell v. Superior Court,California Supreme Court,1984-12-20,46492,personal_injury,False,False,True,False,True,True,True,True,fail,out_of_state_or_not_california_state,
US_california_1409737,Lenchner v. Chase,California Court of Appeal,1950-08-08,23178,contract_damages,True,False,False,False,False,False,True,True,fail,no_specific_liability_category,
US_california_751149,"98 Cal. Daily Op. Serv. 444, 98 Daily Journal D.A.R. 615 Olson Farms, Inc., Plaintiff-Appellant-Cross-Appellee v. J. Antonio Barbosa, Individually and in His Official Capacity as Executive Secretary of the California Agricultural Labor Relations Board Michael B. Stoker, Individually and in His Official Capacity as Chairman of the California Agricultural Labor Relations Board Ivonne Ramos Richardson, Individually and in His Official Capacity as a Member of the California Agricultural Labor Relations Board Paul Richardson, Individually and in His Official Capacity as General Counsel of the California Agricultural Labor Relations Board, Defendants-Appellees-Cross-Appellants",Court of Appeals for the Ninth Circuit,1998-01-16,17619,unclear,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1411725,Nessier v. Noack,California Court of Appeal,1953-04-06,3693,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_768416,"United States of America,plaintiff-Appellee v. Richard Nathaniel Mattarolo,order An",Court of Appeals for the Ninth Circuit,2000-04-17,20376,auto_accident,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_1417662,Pacific Greyhound Lines v. Railroad Commission,California Supreme Court,1938-06-27,4713,unclear,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1422521,Ware v. Heller,California Court of Appeal,1944-04-18,26620,unclear,True,False,False,False,False,True,True,False,fail,procedure_only_signal,
US_california_1422507,Cuthbert Burrel Co. v. Shirley,California Court of Appeal,1944-04-24,5530,unclear,True,False,False,False,False,True,True,True,fail,contract_only_without_tort_damages_facts,
US_california_1423316,People v. Roebling,California Court of Appeal,1936-06-16,4088,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1425846,Dahlman v. State Bar,California Supreme Court,1990-05-31,17990,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1431200,People v. Acuff,California Court of Appeal,1949-11-09,20505,fraud_damages,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1433461,Swars v. Council of the City of Vallejo,California Court of Appeal,1944-06-14,14772,personal_injury,True,False,False,False,False,True,True,True,fail,no_liability_damages_keyword,
US_california_1037256,BNSF Railway Co. v. Public Utilities Commission,California Court of Appeal,2013-08-05,48631,unclear,True,False,False,False,True,False,True,True,fail,administrative_public_law_signal,
US_california_1435361,Peterson v. City of Long Beach,California Supreme Court,1979-05-16,54979,wrongful_death,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1435699,"Elmhurst Packers, Inc. v. Superior Court",California Court of Appeal,1941-08-29,5934,unclear,True,False,False,True,True,True,True,True,fail,criminal_habeas_signal,
US_california_1041699,The People v. Snow,California Court of Appeal,2013-09-23,7288,auto_accident,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1041911,James v. State of Cal.,California Court of Appeal,2013-09-24,50604,personal_injury,True,False,False,True,True,False,True,True,fail,criminal_habeas_signal,
US_california_1035813,P. v. Gomez CA6,California Court of Appeal,2013-07-30,55611,auto_accident,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1380930,People v. Shaw,California Supreme Court,1941-04-21,74950,unclear,False,False,True,True,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1383117,People v. Krivda,California Supreme Court,1971-07-12,57889,auto_accident,False,False,True,True,True,True,True,True,fail,out_of_state_or_not_california_state,
US_california_1383884,Coviello v. State Bar,California Supreme Court,1955-08-05,17933,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_186987,"Secretary of Labor, Mine Safety & Health Administration v. National Cement Co. of California, Inc.",Court of Appeals for the D.C. Circuit,2007-07-20,90095,auto_accident,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1392113,Zinn v. Ex-Cell-O Corp.,California Court of Appeal,1957-01-29,67893,fraud_damages,True,False,False,False,False,False,True,True,pass,,
US_california_1396682,Union Sugar Co. v. Hollister Estate Co.,California Supreme Court,1935-06-25,27131,personal_injury,False,False,True,False,False,True,True,False,fail,out_of_state_or_not_california_state,
US_california_1403830,Clark v. Bowen,"District Court, N.D. California",1987-08-26,12049,unclear,False,True,True,False,False,True,True,False,fail,federal_case,
US_california_493346,"Nathan Kevin Turner v. Joseph Compoy, Warden, Attorney of the State of California",Court of Appeals for the Ninth Circuit,1987-09-03,9187,personal_injury,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_1504901,"Fantasy, Inc. v. Fogerty","District Court, N.D. California",1987-07-02,41470,unclear,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present
US_california_1447003,Breaux v. Soares,California Court of Appeal,1937-01-14,10471,wrongful_death,True,False,False,False,False,False,True,True,pass,,
US_california_1447792,Renee v. Duncan,Court of Appeals for the Ninth Circuit,2009-07-23,75076,unclear,False,True,True,False,False,True,True,True,fail,federal_case,
